,importAmount,importPrice,postSaleAmount,postSalePrice,preSaleAmount,preSaleCost,preSalePrice,saleAmount,salePrice,serialNum
1349,0.00,0.00,0.00,0.00,0.00,0.0,0.00,0.00,0.00,6902131140034
1350,0.00,0.00,0.00,0.00,0.00,0.0,0.00,0.00,0.00,6901754141008
1351,0.00,0.00,0.00,0.00,0.00,0.0,0.00,0.00,0.00,6970622160021
1352,0.00,0.00,0.00,0.00,0.00,0.0,0.00,0.00,0.00,6970622160052
1353,0.00,0.00,0.00,0.00,0.00,0.0,0.00,0.00,0.00,6970622160106
1354,0.00,0.00,0.00,0.00,0.00,0.0,0.00,0.00,0.00,6970622160113
1355,0.00,0.00,0.00,0.00,0.00,0.0,0.00,0.00,0.00,6970622160342
1356,0.00,0.00,0.00,0.00,0.00,0.0,0.00,0.00,0.00,6970622160380
1357,0.00,0.00,0.00,0.00,0.00,0.0,0.00,0.00,0.00,6970622160441
1358,0.00,0.00,0.00,0.00,0.00,0.0,0.00,0.00,0.00,6930693165783
1359,0.00,0.00,0.00,0.00,0.00,0.0,0.00,0.00,0.00,6903290190502
1360,0.00,0.00,0.00,0.00,0.00,0.0,0.00,0.00,0.00,6930777200089
1361,0.00,0.00,0.00,0.00,0.00,0.0,0.00,0.00,0.00,6925179200089
1362,0.00,0.00,0.00,0.00,0.00,0.0,0.00,0.00,0.00,6930777200102
1363,0.00,0.00,0.00,0.00,0.00,0.0,0.00,0.00,0.00,6902265200116
1364,0.00,0.00,0.00,0.00,0.00,0.0,0.00,0.00,0.00,6930777200195
1365,0.00,0.00,0.00,0.00,0.00,0.0,0.00,0.00,0.00,6930777200379
1366,0.00,0.00,0.00,0.00,0.00,0.0,0.00,0.00,0.00,6923063300020
1367,0.00,0.00,0.00,0.00,0.00,0.0,0.00,0.00,0.00,6923063300044
1368,0.00,0.00,0.00,0.00,0.00,0.0,0.00,0.00,0.00,6909689300088
1369,0.00,0.00,0.00,0.00,0.00,0.0,0.00,0.00,0.00,6946288300736
1370,0.00,0.00,0.00,0.00,0.00,0.0,0.00,0.00,0.00,6902265301219
1371,0.00,0.00,0.00,0.00,0.00,0.0,0.00,0.00,0.00,6923063302109
1372,0.00,0.00,0.00,0.00,0.00,0.0,0.00,0.00,0.00,6946576310034
1373,0.00,0.00,0.00,0.00,0.00,0.0,0.00,0.00,0.00,6946576310041
1374,0.00,0.00,0.00,0.00,0.00,0.0,0.00,0.00,0.00,6902265310754
1375,0.00,0.00,0.00,0.00,0.00,0.0,0.00,0.00,0.00,6910160312513
1376,0.00,0.00,0.00,0.00,0.00,0.0,0.00,0.00,0.00,6910160312537
1377,0.00,0.00,0.00,0.00,0.00,0.0,0.00,0.00,0.00,6910160312575
1378,0.00,0.00,0.00,0.00,0.00,0.0,0.00,0.00,0.00,6947174320029
1379,0.00,0.00,0.00,0.00,0.00,0.0,0.00,0.00,0.00,6947174320036
1380,0.00,0.00,0.00,0.00,0.00,0.0,0.00,0.00,0.00,6947174330004
1381,0.00,0.00,0.00,0.00,0.00,0.0,0.00,0.00,0.00,6948505400236
1382,0.00,0.00,0.00,0.00,0.00,0.0,0.00,0.00,0.00,6921929400655
1383,0.00,0.00,0.00,0.00,0.00,0.0,0.00,0.00,0.00,6917336403303
1384,0.00,0.00,0.00,0.00,0.00,0.0,0.00,0.00,0.00,6902265410270
1385,0.00,0.00,0.00,0.00,0.00,0.0,0.00,0.00,0.00,6948839422478
1386,0.00,0.00,0.00,0.00,0.00,0.0,0.00,0.00,0.00,6948839422515
1387,0.00,0.00,0.00,0.00,0.00,0.0,0.00,0.00,0.00,6948839422522
1388,0.00,0.00,0.00,0.00,0.00,0.0,0.00,0.00,0.00,6948839422539
1389,0.00,0.00,0.00,0.00,0.00,0.0,0.00,0.00,0.00,6970656470011
1390,0.00,0.00,0.00,0.00,0.00,0.0,0.00,0.00,0.00,6970656470035
1391,0.00,0.00,0.00,0.00,0.00,0.0,0.00,0.00,0.00,6970656470059
1392,0.00,0.00,0.00,0.00,0.00,0.0,0.00,0.00,0.00,6970656470073
1393,0.00,0.00,0.00,0.00,0.00,0.0,0.00,0.00,0.00,6970656470158
1394,0.00,0.00,0.00,0.00,0.00,0.0,0.00,0.00,0.00,6970656470165
1395,0.00,0.00,0.00,0.00,0.00,0.0,0.00,0.00,0.00,6945327500106
1396,0.00,0.00,0.00,0.00,0.00,0.0,0.00,0.00,0.00,6948637500125
1397,0.00,0.00,0.00,0.00,0.00,0.0,0.00,0.00,0.00,6948637500149
1398,0.00,0.00,0.00,0.00,0.00,0.0,0.00,0.00,0.00,6948637500156
1399,0.00,0.00,0.00,0.00,0.00,0.0,0.00,0.00,0.00,6948637500484
1400,0.00,0.00,0.00,0.00,0.00,0.0,0.00,0.00,0.00,6945327500564
1401,0.00,0.00,0.00,0.00,0.00,0.0,0.00,0.00,0.00,6948637500682
1402,0.00,0.00,0.00,0.00,0.00,0.0,0.00,0.00,0.00,6948637500699
1403,0.00,0.00,0.00,0.00,0.00,0.0,0.00,0.00,0.00,6948637500705
1404,0.00,0.00,0.00,0.00,0.00,0.0,0.00,0.00,0.00,6948637501092
1405,0.00,0.00,0.00,0.00,0.00,0.0,0.00,0.00,0.00,6948637501078
1406,0.00,0.00,0.00,0.00,0.00,0.0,0.00,0.00,0.00,6948637501108
1407,0.00,0.00,0.00,0.00,0.00,0.0,0.00,0.00,0.00,6936749501123
1408,0.00,0.00,0.00,0.00,0.00,0.0,0.00,0.00,0.00,6909689600218
1409,0.00,0.00,0.00,0.00,0.00,0.0,0.00,0.00,0.00,6930364600353
1410,0.00,0.00,0.00,0.00,0.00,0.0,0.00,0.00,0.00,6930364600360
1411,0.00,0.00,0.00,0.00,0.00,0.0,0.00,0.00,0.00,6959096601018
1412,0.00,0.00,0.00,0.00,0.00,0.0,0.00,0.00,0.00,6959096601032
1413,0.00,0.00,0.00,0.00,0.00,0.0,0.00,0.00,0.00,6959096601070
1414,0.00,0.00,0.00,0.00,0.00,0.0,0.00,0.00,0.00,6959096601087
1415,0.00,0.00,0.00,0.00,0.00,0.0,0.00,0.00,0.00,6959096601179
1416,0.00,0.00,0.00,0.00,0.00,0.0,0.00,0.00,0.00,6959096602015
1417,0.00,0.00,0.00,0.00,0.00,0.0,0.00,0.00,0.00,6959096602022
1418,0.00,0.00,0.00,0.00,0.00,0.0,0.00,0.00,0.00,6959096602046
1419,0.00,0.00,0.00,0.00,0.00,0.0,0.00,0.00,0.00,6959096602053
1420,0.00,0.00,0.00,0.00,0.00,0.0,0.00,0.00,0.00,6959096602060
1421,0.00,0.00,0.00,0.00,0.00,0.0,0.00,0.00,0.00,6922848602359
1422,0.00,0.00,0.00,0.00,0.00,0.0,0.00,0.00,0.00,6922848602830
1423,0.00,0.00,0.00,0.00,0.00,0.0,0.00,0.00,0.00,6959096603036
1424,0.00,0.00,0.00,0.00,0.00,0.0,0.00,0.00,0.00,6959096603067
1425,0.00,0.00,0.00,0.00,0.00,0.0,0.00,0.00,0.00,6923910605001
1426,0.00,0.00,0.00,0.00,0.00,0.0,0.00,0.00,0.00,6922848608719
1427,0.00,0.00,0.00,0.00,0.00,0.0,0.00,0.00,0.00,6922848608733
1428,0.00,0.00,0.00,0.00,0.00,0.0,0.00,0.00,0.00,6922848608757
1429,0.00,0.00,0.00,0.00,0.00,0.0,0.00,0.00,0.00,6922848608771
1430,0.00,0.00,0.00,0.00,0.00,0.0,0.00,0.00,0.00,6946057615511
1431,0.00,0.00,0.00,0.00,0.00,0.0,0.00,0.00,0.00,6946057615528
1432,0.00,0.00,0.00,0.00,0.00,0.0,0.00,0.00,0.00,6946057615535
1433,0.00,0.00,0.00,0.00,0.00,0.0,0.00,0.00,0.00,6946057615573
1434,0.00,0.00,0.00,0.00,0.00,0.0,0.00,0.00,0.00,6946057615603
1435,0.00,0.00,0.00,0.00,0.00,0.0,0.00,0.00,0.00,6914074634747
1436,0.00,0.00,0.00,0.00,0.00,0.0,0.00,0.00,0.00,6901306669202
1437,0.00,0.00,0.00,0.00,0.00,0.0,0.00,0.00,0.00,6921804700078
1438,0.00,0.00,0.00,0.00,0.00,0.0,0.00,0.00,0.00,6925436700239
1439,0.00,0.00,0.00,0.00,0.00,0.0,0.00,0.00,0.00,6931403700256
1440,0.00,0.00,0.00,0.00,0.00,0.0,0.00,0.00,0.00,6931403700263
1441,0.00,0.00,0.00,0.00,0.00,0.0,0.00,0.00,0.00,6931403700287
1442,0.00,0.00,0.00,0.00,0.00,0.0,0.00,0.00,0.00,6931403700294
1443,0.00,0.00,0.00,0.00,0.00,0.0,0.00,0.00,0.00,6931403700300
1444,0.00,0.00,0.00,0.00,0.00,0.0,0.00,0.00,0.00,6931403700317
1445,0.00,0.00,0.00,0.00,0.00,0.0,0.00,0.00,0.00,6970805738405
1446,0.00,0.00,0.00,0.00,0.00,0.0,0.00,0.00,0.00,6970805738443
1447,0.00,0.00,0.00,0.00,0.00,0.0,0.00,0.00,0.00,6970805738450
1448,0.00,0.00,0.00,0.00,0.00,0.0,0.00,0.00,0.00,69228777454231
1449,0.00,0.00,0.00,0.00,0.00,0.0,0.00,0.00,0.00,6902265751502
1450,0.00,0.00,0.00,0.00,0.00,0.0,0.00,0.00,0.00,6932900800074
1451,0.00,0.00,0.00,0.00,0.00,0.0,0.00,0.00,0.00,6932900800111
1452,0.00,0.00,0.00,0.00,0.00,0.0,0.00,0.00,0.00,6932900800203
1453,0.00,0.00,0.00,0.00,0.00,0.0,0.00,0.00,0.00,6926053800234
1454,0.00,0.00,0.00,0.00,0.00,0.0,0.00,0.00,0.00,6932900800517
1455,0.00,0.00,0.00,0.00,0.00,0.0,0.00,0.00,0.00,6932900800548
1456,0.00,0.00,0.00,0.00,0.00,0.0,0.00,0.00,0.00,6926053800739
1457,0.00,0.00,0.00,0.00,0.00,0.0,0.00,0.00,0.00,6921204802631
1458,0.00,0.00,0.00,0.00,0.00,0.0,0.00,0.00,0.00,6921082815013
1459,0.00,0.00,0.00,0.00,0.00,0.0,0.00,0.00,0.00,6918678830024
1460,0.00,0.00,0.00,0.00,0.00,0.0,0.00,0.00,0.00,6927295873000
1461,0.00,0.00,0.00,0.00,0.00,0.0,0.00,0.00,0.00,6927295873017
1462,0.00,0.00,0.00,0.00,0.00,0.0,0.00,0.00,0.00,6927295873031
1463,0.00,0.00,0.00,0.00,0.00,0.0,0.00,0.00,0.00,6927295873048
1464,0.00,0.00,0.00,0.00,0.00,0.0,0.00,0.00,0.00,6927295873055
1465,0.00,0.00,0.00,0.00,0.00,0.0,0.00,0.00,0.00,6927295873062
1466,0.00,0.00,0.00,0.00,0.00,0.0,0.00,0.00,0.00,6927295873093
1467,0.00,0.00,0.00,0.00,0.00,0.0,0.00,0.00,0.00,6927295873109
1468,0.00,0.00,0.00,0.00,0.00,0.0,0.00,0.00,0.00,6927295873130
1469,0.00,0.00,0.00,0.00,0.00,0.0,0.00,0.00,0.00,6911567881169
1470,0.00,0.00,0.00,0.00,0.00,0.0,0.00,0.00,0.00,6902150888122
1471,0.00,0.00,0.00,0.00,0.00,0.0,0.00,0.00,0.00,6902150888184
1472,0.00,0.00,0.00,0.00,0.00,0.0,0.00,0.00,0.00,6902150888214
1473,0.00,0.00,0.00,0.00,0.00,0.0,0.00,0.00,0.00,6902150888788
1474,0.00,0.00,0.00,0.00,0.00,0.0,0.00,0.00,0.00,6903900900019
1475,0.00,0.00,0.00,0.00,0.00,0.0,0.00,0.00,0.00,6902088900347
1476,0.00,0.00,0.00,0.00,0.00,0.0,0.00,0.00,0.00,6902088900354
1477,0.00,0.00,0.00,0.00,0.00,0.0,0.00,0.00,0.00,6902150921133
1478,0.00,0.00,0.00,0.00,0.00,0.0,0.00,0.00,0.00,6934950000039
1479,0.00,0.00,0.00,0.00,0.00,0.0,0.00,0.00,0.00,6934950000176
1480,0.00,0.00,0.00,0.00,0.00,0.0,0.00,0.00,0.00,6934950000428
1481,0.00,0.00,0.00,0.00,0.00,0.0,0.00,0.00,0.00,6907592001825
1482,0.00,0.00,0.00,0.00,0.00,0.0,0.00,0.00,0.00,6907592001832
1483,0.00,0.00,0.00,0.00,0.00,0.0,0.00,0.00,0.00,6907592001856
1484,0.00,0.00,0.00,0.00,0.00,0.0,0.00,0.00,0.00,6907592005076
1485,0.00,0.00,0.00,0.00,0.00,0.0,0.00,0.00,0.00,6906225011507
1486,0.00,0.00,0.00,0.00,0.00,0.0,0.00,0.00,0.00,6945640200073
1487,0.00,0.00,0.00,0.00,0.00,0.0,0.00,0.00,0.00,6945640200097
1488,0.00,0.00,0.00,0.00,0.00,0.0,0.00,0.00,0.00,6945640200110
1489,0.00,0.00,0.00,0.00,0.00,0.0,0.00,0.00,0.00,6945640200134
1490,0.00,0.00,0.00,0.00,0.00,0.0,0.00,0.00,0.00,6944318203002
1491,0.00,0.00,0.00,0.00,0.00,0.0,0.00,0.00,0.00,6944318203019
1492,0.00,0.00,0.00,0.00,0.00,0.0,0.00,0.00,0.00,6944318203033
1493,0.00,0.00,0.00,0.00,0.00,0.0,0.00,0.00,0.00,6913102210113
1494,0.00,0.00,0.00,0.00,0.00,0.0,0.00,0.00,0.00,6913102210311
1495,0.00,0.00,0.00,0.00,0.00,0.0,0.00,0.00,0.00,6913102210410
1496,0.00,0.00,0.00,0.00,0.00,0.0,0.00,0.00,0.00,6913102210427
1497,0.00,0.00,0.00,0.00,0.00,0.0,0.00,0.00,0.00,6913102210519
1498,0.00,0.00,0.00,0.00,0.00,0.0,0.00,0.00,0.00,6913102210618
1499,0.00,0.00,0.00,0.00,0.00,0.0,0.00,0.00,0.00,6913102210816
1500,0.00,0.00,0.00,0.00,0.00,0.0,0.00,0.00,0.00,6930521307033
1501,0.00,0.00,0.00,0.00,0.00,0.0,0.00,0.00,0.00,6910160312582
1502,0.00,0.00,0.00,0.00,0.00,0.0,0.00,0.00,0.00,6910160312667
1503,0.00,0.00,0.00,0.00,0.00,0.0,0.00,0.00,0.00,6910160312780
1504,0.00,0.00,0.00,0.00,0.00,0.0,0.00,0.00,0.00,6910160312889
1505,0.00,0.00,0.00,0.00,0.00,0.0,0.00,0.00,0.00,6924134326000
1506,0.00,0.00,0.00,0.00,0.00,0.0,0.00,0.00,0.00,6930521334565
1507,0.00,0.00,0.00,0.00,0.00,0.0,0.00,0.00,0.00,6930521355676
1508,0.00,0.00,0.00,0.00,0.00,0.0,0.00,0.00,0.00,6970055450010
1509,0.00,0.00,0.00,0.00,0.00,0.0,0.00,0.00,0.00,6970055450027
1510,0.00,0.00,0.00,0.00,0.00,0.0,0.00,0.00,0.00,6970055450034
1511,0.00,0.00,0.00,0.00,0.00,0.0,0.00,0.00,0.00,6970055450058
1512,0.00,0.00,0.00,0.00,0.00,0.0,0.00,0.00,0.00,6925436710559
1513,0.00,0.00,0.00,0.00,0.00,0.0,0.00,0.00,0.00,6936318900760
1515,0.00,0.00,0.00,0.00,0.00,0.0,0.00,0.00,0.00,6916001000458
1516,0.00,0.00,0.00,0.00,0.00,0.0,0.00,0.00,0.00,6916001000526
1517,0.00,0.00,0.00,0.00,0.00,0.0,0.00,0.00,0.00,6916001000540
1518,0.00,0.00,0.00,0.00,0.00,0.0,0.00,0.00,0.00,6916001000595
1519,0.00,0.00,0.00,0.00,0.00,0.0,0.00,0.00,0.00,1008862021070001
1520,10.00,110.00,17.00,187.00,17.00,11.0,187.00,10.00,110.00,1008862021070005
1521,0.00,0.00,0.00,0.00,0.00,0.0,0.00,0.00,0.00,1008862021070007
1522,6.00,78.00,8.00,104.00,8.00,13.0,104.00,6.00,78.00,1008862021070008
1523,0.00,0.00,0.00,0.00,0.00,0.0,0.00,0.00,0.00,1008862021070011
1524,8.00,78.40,10.00,98.00,5.00,9.8,49.00,3.00,29.40,1008862021070012
1525,0.00,0.00,0.00,0.00,0.00,0.0,0.00,0.00,0.00,1008862021070014
1526,0.00,0.00,0.00,0.00,0.00,0.0,0.00,0.00,0.00,1008862021070015
1527,8.00,100.00,6.00,75.00,6.00,12.5,75.00,8.00,100.00,1008862021070018
1528,0.00,0.00,17.00,170.00,17.00,10.0,170.00,0.00,0.00,1008862021070021
1529,0.00,0.00,0.00,0.00,0.00,0.0,0.00,0.00,0.00,1008861919350001
1530,0.00,0.00,0.00,0.00,0.00,0.0,0.00,0.00,0.00,1008861919350018
1531,0.00,0.00,0.00,0.00,0.00,0.0,0.00,0.00,0.00,1008861919350032
1532,0.00,0.00,0.00,0.00,0.00,0.0,0.00,0.00,0.00,1008861919350049
1533,19.00,256.50,16.00,216.00,16.00,13.5,216.00,19.00,256.50,1008861919350056
1534,0.00,0.00,0.00,0.00,0.00,0.0,0.00,0.00,0.00,1008861919350063
1535,0.00,0.00,0.00,0.00,0.00,0.0,0.00,0.00,0.00,1008861919350070
1536,0.00,0.00,3.00,45.00,6.00,15.0,90.00,3.00,45.00,1008861919350087
1537,0.00,0.00,0.00,0.00,0.00,0.0,0.00,0.00,0.00,1008861919350094
1538,0.00,0.00,0.00,0.00,0.00,0.0,0.00,0.00,0.00,1008861919350100
1539,0.00,0.00,0.00,0.00,0.00,0.0,0.00,0.00,0.00,1008861919350117
1540,0.00,0.00,0.00,0.00,0.00,0.0,0.00,0.00,0.00,1008861919350131
1541,0.00,0.00,0.00,0.00,0.00,0.0,0.00,0.00,0.00,1008861919350148
1542,0.00,0.00,0.00,0.00,0.00,0.0,0.00,0.00,0.00,1008869191350153
1543,0.00,0.00,0.00,0.00,0.00,0.0,0.00,0.00,0.00,1008861919350155
1544,0.00,0.00,0.00,0.00,0.00,0.0,0.00,0.00,0.00,1008861919350162
1545,0.00,0.00,0.00,0.00,0.00,0.0,0.00,0.00,0.00,1008861919350186
1546,0.00,0.00,0.00,0.00,0.00,0.0,0.00,0.00,0.00,1008861919350193
1547,0.00,0.00,0.00,0.00,0.00,0.0,0.00,0.00,0.00,1008861919350216
1548,0.00,0.00,0.00,0.00,0.00,0.0,0.00,0.00,0.00,1008861919350230
1549,0.00,0.00,6.00,90.00,9.00,15.0,135.00,3.00,45.00,1008861919350261
1550,0.00,0.00,0.00,0.00,0.00,0.0,0.00,0.00,0.00,1008861919350308
1551,10.00,150.00,5.00,75.00,5.00,15.0,75.00,10.00,150.00,1008861919350322
1552,0.00,0.00,0.00,0.00,0.00,0.0,0.00,0.00,0.00,1008861919350346
1553,0.00,0.00,0.00,0.00,0.00,0.0,0.00,0.00,0.00,1008861919350353
1554,4.00,67.60,0.00,0.00,0.00,0.0,0.00,4.00,67.60,1008861919350360
1555,10.00,150.00,8.00,120.00,1.00,15.0,15.00,3.00,45.00,1008861919350377
1556,0.00,0.00,7.00,105.00,8.00,15.0,120.00,1.00,15.00,1008861919350384
1557,0.00,0.00,0.00,0.00,0.00,0.0,0.00,0.00,0.00,1008861919350407
1558,0.00,0.00,0.00,0.00,0.00,0.0,0.00,0.00,0.00,1008861919350414
1559,0.00,0.00,0.00,0.00,0.00,0.0,0.00,0.00,0.00,1008861919350421
1560,6.00,60.00,9.00,90.00,9.00,10.0,90.00,6.00,60.00,1008861919350438
1561,5.00,62.50,-1.00,-12.50,2.00,12.5,25.00,8.00,100.00,1008861919350452
1562,6.00,60.00,9.00,90.00,9.00,10.0,90.00,6.00,60.00,1008861919350469
1563,0.00,0.00,0.00,0.00,0.00,0.0,0.00,0.00,0.00,1008861919350600
1564,0.00,0.00,0.00,0.00,0.00,0.0,0.00,0.00,0.00,1008861919350610
1565,0.00,0.00,1.00,13.50,4.00,13.5,54.00,3.00,40.50,1008861919350613
1566,0.00,0.00,7.00,84.00,8.00,12.0,96.00,1.00,12.00,1008861919350614
1567,0.00,0.00,0.00,0.00,0.00,0.0,0.00,0.00,0.00,1008861919350615
1568,11.00,132.00,4.00,48.00,4.00,12.0,48.00,11.00,132.00,1008861919350616
1569,0.00,0.00,0.00,0.00,0.00,0.0,0.00,0.00,0.00,1008861919350803
1570,0.00,0.00,0.00,0.00,0.00,0.0,0.00,0.00,0.00,1008861919350858
1571,0.00,0.00,0.00,0.00,0.00,0.0,0.00,0.00,0.00,1008861919350865
1572,0.00,0.00,0.00,0.00,0.00,0.0,0.00,0.00,0.00,1008861919350872
1573,0.00,0.00,0.00,0.00,0.00,0.0,0.00,0.00,0.00,1008861919350902
1574,0.00,0.00,0.00,0.00,0.00,0.0,0.00,0.00,0.00,1008861919350919
1575,0.00,0.00,0.00,0.00,0.00,0.0,0.00,0.00,0.00,1008861919350933
1576,0.00,0.00,0.00,0.00,0.00,0.0,0.00,0.00,0.00,1008861919350940
1577,0.00,0.00,0.00,0.00,0.00,0.0,0.00,0.00,0.00,1008861919350957
1578,0.00,0.00,0.00,0.00,0.00,0.0,0.00,0.00,0.00,1008861919350964
1579,0.00,0.00,0.00,0.00,0.00,0.0,0.00,0.00,0.00,1008861919350988
1580,0.00,0.00,0.00,0.00,0.00,0.0,0.00,0.00,0.00,1008861919350995
1581,0.00,0.00,0.00,0.00,0.00,0.0,0.00,0.00,0.00,1008861919351107
1582,0.00,0.00,0.00,0.00,0.00,0.0,0.00,0.00,0.00,1008861919351114
1583,0.00,0.00,0.00,0.00,0.00,0.0,0.00,0.00,0.00,1008861919351121
1584,0.00,0.00,0.00,0.00,0.00,0.0,0.00,0.00,0.00,1008861919351145
1585,0.00,0.00,0.00,0.00,0.00,0.0,0.00,0.00,0.00,1008861919351152
1586,0.00,0.00,0.00,0.00,0.00,0.0,0.00,0.00,0.00,1008861919351183
1587,0.00,0.00,0.00,0.00,0.00,0.0,0.00,0.00,0.00,1008861919351190
1588,0.00,0.00,0.00,0.00,0.00,0.0,0.00,0.00,0.00,1008861919351213
1589,0.00,0.00,0.00,0.00,0.00,0.0,0.00,0.00,0.00,1008861919351237
1590,0.00,0.00,0.00,0.00,0.00,0.0,0.00,0.00,0.00,1008861919351244
1591,0.00,0.00,0.00,0.00,0.00,0.0,0.00,0.00,0.00,1008861919351305
1592,4.00,82.00,7.00,143.50,7.00,20.5,143.50,4.00,82.00,1008861919351329
1593,0.00,0.00,0.00,0.00,0.00,0.0,0.00,0.00,0.00,1008861919351343
1594,8.00,200.00,3.00,75.00,3.00,25.0,75.00,8.00,200.00,1008861919351350
1595,0.00,0.00,0.00,0.00,0.00,0.0,0.00,0.00,0.00,1008861919351367
1596,0.00,0.00,0.00,0.00,0.00,0.0,0.00,0.00,0.00,1008861919352005
1597,0.00,0.00,0.00,0.00,0.00,0.0,0.00,0.00,0.00,1008861919352012
1598,0.00,0.00,0.00,0.00,0.00,0.0,0.00,0.00,0.00,1008861919352043
1599,0.00,0.00,0.00,0.00,0.00,0.0,0.00,0.00,0.00,1008861919352067
1600,0.00,0.00,0.00,0.00,0.00,0.0,0.00,0.00,0.00,1008861919352074
1601,10.00,120.00,17.00,204.00,18.00,12.0,216.00,11.00,132.00,1008861919352081
1602,6.00,82.80,12.00,165.60,6.00,13.8,82.80,0.00,0.00,1008861919352104
1603,0.00,0.00,0.00,0.00,0.00,0.0,0.00,0.00,0.00,1008861919352135
1604,25.00,287.50,30.00,345.00,30.00,11.5,345.00,25.00,287.50,1008861919352159
1605,0.00,0.00,0.00,0.00,0.00,0.0,0.00,0.00,0.00,1008861919352166
1606,0.00,0.00,0.00,0.00,0.00,0.0,0.00,0.00,0.00,1008861919353002
1607,0.00,0.00,0.00,0.00,0.00,0.0,0.00,0.00,0.00,1008861919353026
1608,0.00,0.00,0.00,0.00,0.00,0.0,0.00,0.00,0.00,1008861919353033
1609,6.00,69.60,8.00,92.80,7.00,11.6,81.20,5.00,58.00,1008861919353057
1610,4.00,66.00,1.00,16.50,1.00,16.5,16.50,4.00,66.00,1008861919353064
1611,0.00,0.00,0.00,0.00,0.00,0.0,0.00,0.00,0.00,1008861919353101
1612,0.00,0.00,0.00,0.00,0.00,0.0,0.00,0.00,0.00,1008861919353200
1613,0.00,0.00,0.00,0.00,0.00,0.0,0.00,0.00,0.00,1008861919353217
1614,0.00,0.00,0.00,0.00,0.00,0.0,0.00,0.00,0.00,1008861919353224
1615,3.00,58.50,1.00,19.50,3.00,19.5,58.50,5.00,97.50,1008861919353231
1616,4.00,55.60,5.00,69.50,5.00,13.9,69.50,4.00,55.60,1008861919353248
1617,0.00,0.00,0.00,0.00,0.00,0.0,0.00,0.00,0.00,1008861919353255
1618,0.00,0.00,0.00,0.00,0.00,0.0,0.00,0.00,0.00,1008861919353262
1619,0.00,0.00,0.00,0.00,0.00,0.0,0.00,0.00,0.00,1008861919353309
1620,0.00,0.00,0.00,0.00,0.00,0.0,0.00,0.00,0.00,1008861919353316
1621,6.00,48.00,8.00,64.00,5.00,8.0,40.00,3.00,24.00,1008861919353323
1622,0.00,0.00,0.00,0.00,0.00,0.0,0.00,0.00,0.00,1008861919353330
1623,6.00,84.00,8.00,112.00,4.00,14.0,56.00,2.00,28.00,1008861919353347
1624,0.00,0.00,0.00,0.00,0.00,0.0,0.00,0.00,0.00,1008861919353354
1625,10.00,140.00,6.00,84.00,6.00,14.0,84.00,10.00,140.00,1008861919353361
1626,0.00,0.00,0.00,0.00,0.00,0.0,0.00,0.00,0.00,1008861919353378
1627,0.00,0.00,0.00,0.00,0.00,0.0,0.00,0.00,0.00,1008861919353385
1628,0.00,0.00,0.00,0.00,0.00,0.0,0.00,0.00,0.00,1008861919353392
1629,0.00,0.00,0.00,0.00,0.00,0.0,0.00,0.00,0.00,1008861919353408
1630,0.00,0.00,0.00,0.00,0.00,0.0,0.00,0.00,0.00,1008861919353514
1631,0.00,0.00,0.00,0.00,0.00,0.0,0.00,0.00,0.00,1008861919353415
1632,0.00,0.00,0.00,0.00,0.00,0.0,0.00,0.00,0.00,1008861919353422
1633,0.00,0.00,0.00,0.00,0.00,0.0,0.00,0.00,0.00,1008861919353439
1634,0.00,0.00,0.00,0.00,0.00,0.0,0.00,0.00,0.00,1008861919353446
1635,0.00,0.00,0.00,0.00,0.00,0.0,0.00,0.00,0.00,1008861919353453
1636,0.00,0.00,0.00,0.00,0.00,0.0,0.00,0.00,0.00,1008861919353460
1637,0.00,0.00,0.00,0.00,0.00,0.0,0.00,0.00,0.00,1008861919353477
1638,0.00,0.00,0.00,0.00,0.00,0.0,0.00,0.00,0.00,1008861919353484
1639,0.00,0.00,0.00,0.00,0.00,0.0,0.00,0.00,0.00,1008861919353491
1640,0.00,0.00,0.00,0.00,0.00,0.0,0.00,0.00,0.00,1008861919353521
1641,0.00,0.00,0.00,0.00,0.00,0.0,0.00,0.00,0.00,1008861919353538
1642,0.00,0.00,0.00,0.00,0.00,0.0,0.00,0.00,0.00,1008861919353545
1643,0.00,0.00,0.00,0.00,0.00,0.0,0.00,0.00,0.00,1008861919353552
1644,0.00,0.00,0.00,0.00,0.00,0.0,0.00,0.00,0.00,1008861919353569
1645,0.00,0.00,0.00,0.00,0.00,0.0,0.00,0.00,0.00,1008861919353576
1646,0.00,0.00,0.00,0.00,0.00,0.0,0.00,0.00,0.00,1008861919353583
1647,0.00,0.00,0.00,0.00,0.00,0.0,0.00,0.00,0.00,1008861919353590
1648,0.00,0.00,0.00,0.00,0.00,0.0,0.00,0.00,0.00,1008861919360023
1649,0.00,0.00,0.00,0.00,0.00,0.0,0.00,0.00,0.00,1008861919360024
1650,0.00,0.00,0.00,0.00,0.00,0.0,0.00,0.00,0.00,1008861919360025
1651,0.00,0.00,0.00,0.00,0.00,0.0,0.00,0.00,0.00,1008861919360030
1652,0.00,0.00,0.00,0.00,0.00,0.0,0.00,0.00,0.00,1008861919361321
1653,0.00,0.00,0.00,0.00,0.00,0.0,0.00,0.00,0.00,1008861919364142
1654,0.00,0.00,0.00,0.00,0.00,0.0,0.00,0.00,0.00,1008861919365313
1655,0.00,0.00,0.00,0.00,0.00,0.0,0.00,0.00,0.00,1008861919366322
